,fc_id,year_month,turn_full_last_month,turn_part_last_month,turn_sum_last_month,boxes_per_hr,bph_actual_minus_fcast,cargo_loss,damages_per_sales,fcast_cargo_loss,fcast_damages_per_sales,fcast_labor_per_sales,fcast_ot_hrs_pct_tot_prod_hrs,fcast_prod_avg_wage,fcast_receiving_cartons,fcast_vol_boxes_wkly,ft_headcount_wkly,labor_per_box,labor_per_sales,leave_behinds,missing_wrong,ot_hrs,ot_hrs_pct_tot_prod_hrs,prod_avg_wage,pt_headcount_wkly,pt_ot_hrs,pt_tot_hrs,receiving_cartons,temp_headcount_wkly,temp_hrs,temp_ot_hrs,tot_damages,tot_headcount_wkly,tot_prod_hrs,tot_sales,vol_boxes_wkly
74,7221,2017-03,0.0,0.0,0.0,21.005975,0.09552500000000003,0.0007250000000000001,0.00042500000000000003,0.0009,0.001925,0.0162,0.03,15.8113,126362.8735,139737.16515000002,146.0,0.7402500000000001,0.015125,0.0,0.0024749999999999998,226.24,0.034975,15.531175000000001,26.25,5.9325,624.75,127850.75,19.5,491.11250000000007,0.0,2942.81025,191.75,6438.7074999999995,6626106.47815,135233.5
75,6367,2017-04,1.0,0.0,1.0,14.86294,-1.3451,0.00054,0.00302,0.0008,0.00114,0.02142,0.022,16.8069,4027.13562,4568.61536,5.8,1.1472399999999998,0.02454,0.0,0.0022600000000000003,5.362,0.018219999999999997,16.932479999999998,3.8,0.0,71.58399999999999,3439.8,0.0,0.0,0.0,603.0544,9.6,285.622,198254.87352,4228.0
76,6710,2017-04,0.0,1.0,1.0,18.3427,-0.8279400000000001,0.0006000000000000001,0.0009800000000000002,0.001,0.0008,0.016900000000000002,0.0,16.4411,117738.25398000001,140872.77774,147.0,0.9200800000000001,0.017120000000000003,0.0,0.00242,80.91799999999999,0.01024,16.81162,57.0,0.0,1367.818,128842.8,43.4,1084.7040000000002,0.95,7125.6124,247.4,7652.244000000001,7564415.23502,140553.8
77,6818,2017-04,8.0,6.0,14.0,18.08042,-2.12252,0.00092,0.0023,0.0012,0.00172,0.018179999999999998,0.038400000000000004,18.5232,177293.51704,201867.92599999998,245.0,1.01136,0.01822,0.0005,0.00358,121.852,0.012240000000000001,18.2321,56.4,0.0,1296.7,169909.0,1.4,30.1,1.6,22639.576200000003,302.8,9842.596000000001,9905254.656580001,177933.8
78,6913,2017-04,13.0,3.0,16.0,16.725360000000002,-0.37326,0.0013,0.007000000000000001,0.0016,0.0030399999999999997,0.020659999999999998,0.042480000000000004,18.76516,175912.18534,168157.95838,189.2,1.0254999999999999,0.01944,0.00012000000000000002,0.00404,614.6659999999999,0.06506,17.100260000000002,46.0,4.406000000000001,1231.7720000000002,175679.4,28.6,716.1220000000001,0.0,58149.7178,263.8,9426.254,8317057.688019998,157637.4
79,6920,2017-04,6.0,6.0,12.0,24.5438,1.41438,0.0008399999999999999,0.0037000000000000006,0.0011,0.0030599999999999994,0.01272,0.02,16.481360000000002,176379.28762000002,206230.52452,171.6,0.67606,0.01168,8e-05,0.00236,87.71600000000001,0.010100000000000001,16.55918,57.4,1.048,1143.964,190475.4,65.2,1629.2140000000002,0.0,45067.7662,294.2,8523.916000000001,12181490.2671,209240.0
81,6926,2017-04,10.0,11.0,21.0,17.68212,-2.9454000000000002,0.00044,0.00198,0.0008,0.0021999999999999997,0.022879999999999994,0.0072,19.72746,31168.419180000004,40935.46138000001,47.2,1.05282,0.024540000000000003,0.0,0.0015,7.7379999999999995,0.003659999999999999,18.60092,4.0,0.0,82.238,30934.2,12.6,314.434,0.0,3139.6482,63.8,2113.3599999999997,1602346.4549,37365.8
83,6932,2017-04,2.0,3.0,5.0,17.341659999999997,-0.9973599999999999,0.00078,0.0028799999999999997,0.0011,0.00182,0.018340000000000002,0.03116,14.889959999999999,63732.786380000005,70407.73812000001,78.2,0.8391200000000001,0.017660000000000002,5.9999999999999995e-05,0.00378,36.257999999999996,0.009,14.519039999999999,5.6,0.0,129.39000000000001,63510.2,37.6,936.75,3.55,9136.8906,121.4,3828.8059999999996,3174378.4031999996,66488.8
84,6954,2017-04,2.0,1.0,3.0,17.318779999999997,1.3287,0.0009800000000000002,0.0023,0.0016,0.00146,0.02164,0.02,17.169459999999997,111095.62758,126492.54549999998,157.8,0.9365399999999999,0.018099999999999998,4e-05,0.00364,164.166,0.023899999999999998,16.133540000000004,40.8,0.0,982.4959999999999,113900.4,6.4,161.69,0.0,13957.195000000002,205.0,6830.352000000001,6143823.22886,118213.8
85,6986,2017-04,11.0,9.0,20.0,20.288800000000002,-1.16048,0.00106,0.00388,0.0012,0.00226,0.01592,0.038000000000000006,18.4899,124309.85892,129199.20226,129.8,0.9181799999999999,0.01644,0.0,0.00278,258.34,0.04268,18.57658,47.6,17.578,1342.616,127814.6,0.0,0.0,0.0,26349.2774,177.4,6026.594,6834486.3553,122314.2
86,7043,2017-04,0.0,1.0,1.0,16.82982,0.40014000000000005,0.00108,0.00368,0.0015,0.00194,0.019799999999999998,0.035,16.8656,75194.78062,83397.18692,114.8,0.97696,0.01782,6.000000000000001e-05,0.00288,119.04,0.02454,16.40448,25.4,0.47000000000000003,525.656,77950.8,4.8,114.856,0.154,16477.702400000002,145.0,4856.718,4481914.3498,81663.0
87,7045,2017-04,2.0,0.0,2.0,22.97914,-1.9084000000000003,0.0006799999999999999,0.0033600000000000006,0.0012,0.00196,0.014580000000000001,0.0196,17.61094,59764.18922,70213.89918,65.4,0.78592,0.01588,4e-05,0.0015799999999999998,22.583999999999996,0.0077,17.96204,25.4,0.0,564.396,63020.2,0.0,0.0,0.0,11057.400000000001,90.8,2901.402,3307127.52478,66692.4
88,7050,2017-04,1.0,1.0,2.0,17.52482,1.12924,0.00128,0.0027800000000000004,0.0016,0.00318,0.02374,0.02,16.05506,54972.257739999994,61145.23468000001,94.8,0.9327399999999999,0.022,0.0006399999999999999,0.0036999999999999997,48.202,0.01328,16.2844,7.2,0.0,135.33800000000002,56957.0,8.6,217.81,6.182,7242.2258,110.6,3594.1639999999998,2676703.35138,63040.6
89,7072,2017-04,3.0,1.0,4.0,22.20668,0.84472,0.00088,0.0038599999999999997,0.0012,0.002,0.01794,0.024,16.632920000000002,64577.36814,71299.39525999999,68.2,0.7437599999999999,0.015819999999999997,0.0,0.0026799999999999997,21.38,0.007300000000000001,16.45532,20.0,0.0,416.666,60968.6,3.8,97.444,0.0,11586.735,92.0,2894.322,3026308.31724,64277.8
90,7077,2017-04,3.0,1.0,4.0,18.128700000000002,-1.9368199999999998,0.0012000000000000001,0.00284,0.0016999999999999997,0.00172,0.0184,0.02,18.30964,144279.09674,162683.21503999998,192.8,1.00384,0.01938,0.0007199999999999999,0.00338,143.862,0.01706,18.17338,50.6,0.0,1146.124,141811.8,0.0,0.0,0.0,21435.66,243.4,8096.004000000001,7612174.862619999,146871.2
91,7133,2017-04,0.0,0.0,0.0,17.1689,-2.26552,0.00092,0.0013,0.0011,0.00214,0.01842,0.02,16.85134,176913.93188,202169.41326,231.2,0.98254,0.02024,2e-05,0.0038400000000000005,471.174,0.04178,16.799020000000002,71.0,4.564,1873.654,188836.0,27.2,678.05,17.4,11851.0512,329.4,11142.48,9301324.35634,191404.8
92,7144,2017-04,6.0,3.0,9.0,21.86302,-2.4252200000000004,0.0,0.00014,0.0,0.00026000000000000003,0.024479999999999995,0.02194,18.13314,16880.054379999998,14816.19956,16.0,0.78874,0.02362,0.00098,0.0012799999999999999,35.626000000000005,0.04992,17.215960000000003,3.0,0.0,62.91400000000001,19666.8,0.0,0.0,0.0,71.20020000000001,19.0,710.6239999999999,518662.1378,15506.6
93,7163,2017-04,0.0,0.0,0.0,17.017680000000002,0.7964,0.0009400000000000001,0.00214,0.0009,0.00218,0.022299999999999997,0.02,17.271639999999998,40734.5657,39723.83358,55.2,1.03104,0.019340000000000003,0.0,0.0027400000000000002,16.814,0.00732,17.52348,19.4,0.0,358.156,39233.8,0.0,0.0,0.0,4358.050799999999,74.6,2235.902,2031117.8327199998,38021.4
94,7199,2017-04,0.0,0.0,0.0,15.382679999999999,0.97288,2e-05,0.00304,0.0008,0.00156,0.019200000000000002,0.02,18.668100000000003,28358.314640000004,29722.764499999997,41.2,1.2244599999999999,0.018080000000000002,0.0,0.0025399999999999997,13.080000000000002,0.0083,18.829860000000004,10.0,0.0,179.102,23591.406,0.0,0.0,0.0,4898.822999999999,51.2,1555.034,1655090.9937800001,23935.2
95,7210,2017-04,1.0,0.0,1.0,14.874860000000002,0.7198599999999999,0.00148,0.00108,0.0016999999999999997,0.00126,0.0241,0.030160000000000003,17.509280000000004,85193.33352000001,78058.09306,132.6,1.20206,0.023579999999999997,0.00017999999999999998,0.004520000000000001,387.86600000000004,0.0636,17.828999999999997,18.0,0.0,447.838,88958.0,10.4,256.274,0.0,4930.989600000001,161.0,6018.832,4570578.9331600005,89569.2
96,7212,2017-04,0.0,0.0,0.0,19.72708,-0.7657400000000001,0.00148,0.0032,0.0016,0.0026799999999999997,0.0185,0.05,17.23752,81789.19562,90138.53422,83.2,0.8699199999999999,0.01836,0.0,0.00416,292.14399999999995,0.06556,17.120119999999996,41.0,6.33,940.548,80575.4,7.8,198.0,7.2,13124.070799999998,132.0,4338.8240000000005,4047340.43688,85565.2
97,7214,2017-04,1.0,1.0,2.0,22.880020000000002,-8.45456,0.0013399999999999998,0.0029,0.0009,0.00246,0.011959999999999998,0.02,14.29122,26683.98472,32945.719020000004,28.2,0.6531399999999999,0.01452,0.0,0.00202,64.328,0.05432,14.9154,3.4,0.0,89.55,24419.0,0.0,0.0,0.0,3591.9878,31.6,1184.8000000000002,1229132.00514,27101.8
99,7221,2017-04,0.0,0.0,0.0,19.22952,-1.49404,0.00074,0.00068,0.0009,0.0010799999999999998,0.016440000000000003,0.032639999999999995,15.831699999999998,131583.90966,141014.65615999998,146.0,0.81088,0.016620000000000003,2e-05,0.0026,274.47400000000005,0.03922,15.536439999999999,24.2,7.052,599.998,131950.0,28.2,705.0,0.0,4448.9766,198.4,6904.304000000001,6487622.421080001,132934.8
100,6367,2017-05,2.0,0.0,2.0,15.070725000000001,-1.5997499999999998,0.0005749999999999999,0.004125,0.0008,0.003575,0.0219,0.022,17.2355,4279.7259,4457.365025,6.0,1.1595,0.023575,0.0,0.00445,10.922500000000001,0.040475,17.304,2.75,0.0,51.86,3587.0,0.0,0.0,0.0,850.455,8.75,278.26750000000004,204103.41865,4156.75
101,6710,2017-05,0.0,0.0,0.0,17.821775,-1.4900250000000002,0.0005749999999999999,0.00115,0.001,0.00075,0.0168,0.0,16.4411,118781.32390000002,134705.351275,147.5,0.939625,0.017800000000000003,0.0,0.0026249999999999997,43.3925,0.005725000000000001,16.715775,60.5,1.09,1499.315,123527.0,41.75,1043.7025,0.32,8231.87125,249.75,7650.045,7203193.556575,136263.25
102,6818,2017-05,6.0,11.0,17.0,18.732125,-0.905075,0.0007,0.045700000000000005,0.0012,0.0019000000000000002,0.0185,0.0515,18.6425,185629.46232499997,180683.996,233.75,0.981,0.018325,2.5e-05,0.0035,86.5125,0.009025,18.334075,53.5,0.0,1226.0875,169682.0,0.0,0.0,0.0,431933.67775000003,287.25,9519.555,9545175.786600001,178361.25
103,6913,2017-05,12.0,6.0,18.0,16.696225,0.162725,0.0011250000000000001,0.0066,0.0016,0.002425,0.0214,0.0291,18.5769,170377.4283,153875.6929,187.75,1.018475,0.019049999999999997,0.003025,0.004425,508.05250000000007,0.0527,16.9535,48.0,0.7999999999999999,1286.3575,183628.5,35.5,886.6875000000001,0.0,56060.6495,271.25,9532.6475,8502984.694775,159252.5
104,6920,2017-05,9.0,7.0,16.0,24.168975000000003,0.31215000000000004,0.001,0.00345,0.0011,0.002725,0.0123,0.02,16.5098,179789.10127500002,198804.52070000002,174.75,0.68865,0.012199999999999999,0.0,0.002275,123.45,0.014325000000000001,16.623525,51.75,0.0,1037.745,193370.0,66.75,1669.79,0.0,40222.119,293.25,8567.7,11705299.887549998,207054.75
106,6926,2017-05,17.0,11.0,28.0,18.013575,-3.128875,0.000725,0.001975,0.0008,0.0015249999999999999,0.027,0.0224,23.8038,36733.670925,39362.52115,46.0,1.0369499999999998,0.024725000000000004,0.0,0.00155,13.3275,0.006275,18.6265,3.75,0.0,79.0,33529.25,12.5,314.09250000000003,0.0,3174.455,62.25,2114.0600000000004,1593652.2307250001,38040.75
108,6932,2017-05,3.0,3.0,6.0,17.560525,-1.3564,0.000675,0.0029749999999999998,0.0011,0.002375,0.0171,0.0298,14.8797,68842.483625,67673.240475,76.5,0.8321500000000001,0.017499999999999998,0.0,0.0035000000000000005,63.940000000000005,0.01685,14.585825,5.75,0.0,145.7475,64277.25,36.25,903.75,12.5625,9469.2425,118.5,3793.34,3164857.55875,66598.25
109,6954,2017-05,0.0,1.0,1.0,17.464075,0.10879999999999998,0.001,0.0025250000000000003,0.0016,0.002725,0.0184,0.06,16.3924,107004.09445,118611.93122500001,156.5,0.97865,0.01915,0.0,0.003975,170.20749999999998,0.024974999999999997,17.0492,36.0,0.0,857.3275000000001,111257.5,5.5,138.36,0.605,15282.413250000001,198.0,6740.092500000001,6019784.385199999,117625.5
110,6986,2017-05,4.0,4.0,8.0,20.250925000000002,-1.172175,0.0010999999999999998,0.00295,0.0012,0.002575,0.0165,0.05,18.636,133225.22045,126747.37925,130.25,0.91735,0.016850000000000004,0.0,0.0029000000000000002,243.54,0.03925,18.4889,46.0,14.992500000000001,1309.3075,123302.25,0.0,0.0,0.0,19896.7455,176.25,6096.6325,6711182.9575499995,123487.75
111,7043,2017-05,2.0,2.0,4.0,16.624399999999998,-1.16635,0.001075,0.00315,0.0015,0.0019749999999999998,0.0187,0.035,16.7764,79758.00042499999,83261.861625,118.0,0.9906999999999999,0.018775,5e-05,0.003025,116.9875,0.023625,16.4162,23.75,1.6475,488.85,79920.0,1.5,29.35,0.0,13684.454,143.25,4937.2575,4329656.694925001,82098.75
112,7045,2017-05,5.0,2.0,7.0,22.901025,-2.3046249999999997,0.000825,0.0035,0.0012,0.001775,0.0147,0.0196,17.6462,65464.235225000004,67393.292,64.75,0.76625,0.015175000000000001,2.5e-05,0.0019749999999999998,10.335,0.0038,17.5269,26.0,0.0,568.34,62447.25,0.0,0.0,0.0,11285.556250000001,90.75,2787.7650000000003,3221337.988425,63853.0
113,7050,2017-05,2.0,1.0,3.0,16.851225,0.7366999999999999,0.0015249999999999999,0.00032500000000000004,0.0016,0.0023499999999999997,0.0237,0.02,16.158,55402.93945,58431.586775,94.25,0.9702,0.022875,0.000175,0.003725,79.3175,0.021400000000000002,16.218625,6.5,0.0,122.42999999999999,55320.0,9.0,228.2225,2.4375,868.87475,109.75,3715.3175,2655702.249475,62548.75
114,7072,2017-05,3.0,1.0,4.0,22.723575,-0.7711250000000001,0.000575,0.0031,0.0012,0.0024000000000000002,0.0159,0.025,16.4016,68959.640075,69634.004275,68.25,0.734625,0.015774999999999997,0.0,0.002275,59.7425,0.020574999999999996,16.68375,16.25,0.0,380.15250000000003,62051.25,0.0,0.0,0.0,9300.4275,84.5,2832.0525000000002,3001311.038125,64361.0
115,7077,2017-05,2.0,3.0,5.0,18.525725,-1.6681750000000002,0.0013750000000000001,0.002975,0.0017,0.002125,0.0188,0.02,18.346,146274.65795,143374.85515000002,188.0,0.997275,0.02,0.00030000000000000003,0.0035249999999999995,231.54,0.02885,18.38985,47.5,0.0,1089.5525,145636.5,0.0,0.0,0.0,21754.95175,235.5,7943.1975,7342446.001999999,147294.75
116,7133,2017-05,0.0,0.0,0.0,17.183,-2.2776,0.001025,0.001025,0.0011,0.00205,0.0179,0.015,16.84,192953.99910000002,168038.371875,232.0,0.9759500000000001,0.020425000000000002,0.003,0.0039,449.16,0.039125,16.747625,69.75,4.8675,1884.0125,187150.5,19.75,488.4375,13.75,9160.13375,321.5,11116.707499999999,9131251.289450001,190997.75
117,7144,2017-05,11.0,9.0,20.0,21.935624999999998,-3.5488750000000002,0.0,5e-05,0.0,2.5e-05,0.0216,0.0116,17.9616,13824.881850000002,14209.404774999999,15.75,0.7967249999999999,0.025325,0.001825,0.00145,41.855,0.0553,17.41845,3.75,0.0,76.245,23031.25,2.25,61.6875,0.0,33.93725,21.75,763.9675,527182.870825,16741.0
118,7163,2017-05,0.0,0.0,0.0,16.614075,-1.9452,0.0008,0.0026000000000000003,0.0009,0.002,0.0209,0.02,19.5044,40548.560275,35795.0724,55.75,1.062075,0.0201,0.0,0.0028,16.214999999999996,0.0072,17.503425,18.25,0.0,327.8425,38257.75,0.0,0.0,0.0,5096.03925,74.0,2251.94,1976831.754325,37415.75
119,7199,2017-05,0.0,0.0,0.0,14.44655,-2.0574250000000003,0.00015,0.0023499999999999997,0.0008,0.0022,0.0177,0.015,18.6592,30217.352,31045.412774999997,41.75,1.3181250000000002,0.019325,0.0,0.00275,26.42,0.01645,18.933825,10.0,0.0,174.2125,24518.89,0.0,0.0,0.0,3613.7647500000003,51.75,1570.7250000000001,1546384.453575,22652.75
120,7210,2017-05,0.0,0.0,0.0,14.5618,2.3676999999999997,0.0012,0.0008749999999999999,0.0017,0.001225,0.0299,0.0269,18.6353,64722.481775,73313.633425,130.75,1.2514750000000001,0.0247,5e-05,0.004425,596.9749999999999,0.09339999999999998,18.119675,19.5,2.255,489.3125,91919.0,11.5,281.415,0.0,4188.164,161.75,6308.1,4637899.5652,91727.5
121,7212,2017-05,0.0,0.0,0.0,19.919124999999998,-1.5980500000000002,0.00185,0.002525,0.0016,0.002475,0.0183,0.05,17.3408,83338.72584999999,91153.99470000001,84.5,0.866825,0.018349999999999998,0.000575,0.00445,407.3625,0.089325,17.237575,39.25,18.11,970.765,82242.25,8.5,210.375,8.5625,10611.192500000001,132.25,4554.039999999999,4287437.332300001,90829.5
122,7214,2017-05,1.0,3.0,4.0,23.905475,-2.6433999999999997,0.0009,0.0017749999999999999,0.0009,0.002,0.0138,0.02,14.2981,26750.70565,31002.6813,26.0,0.600675,0.013399999999999999,0.0,0.00145,62.3875,0.054400000000000004,14.33785,4.5,0.0,113.98499999999999,21814.75,0.0,0.0,0.0,2210.00425,30.5,1142.86,1223916.765225,27323.75
124,7221,2017-05,0.0,0.0,0.0,19.4196,0.4212499999999999,0.0007,0.00042500000000000003,0.0009,0.001175,0.0173,0.0215,15.7447,140289.210775,127612.250725,143.75,0.80465,0.016825,0.000125,0.0026249999999999997,207.9175,0.030225000000000002,15.543775,24.25,2.3449999999999998,614.8299999999999,131277.0,32.0,795.0049999999999,0.0,2595.74025,200.0,6824.395,6358610.4195,132585.0
125,6367,2017-06,0.0,0.0,0.0,15.296550000000002,-1.1359000000000001,0.0008500000000000001,0.006075,0.0008,0.002725,0.0219,0.022,16.8069,4001.822575,5398.828175000001,5.75,1.13265,0.024075,0.0,0.002925,6.2425,0.022675,17.242800000000003,3.0,0.0,55.6775,3738.5,0.0,0.0,0.0,1145.53525,8.75,253.9225,182611.00319999998,3869.75
126,6710,2017-06,0.0,0.0,0.0,17.7651,-1.464175,0.00055,0.0007,0.001,0.001175,0.0172,0.0,16.4411,122830.868325,146062.11685,146.75,0.945425,0.0178,0.0,0.0023250000000000002,111.07,0.014275000000000001,16.778125,57.75,0.75,1439.4450000000002,127605.75,33.25,830.9825000000001,2.7625,4905.2252499999995,237.75,7455.58,7046120.382075,132390.0
127,6818,2017-06,10.0,2.0,12.0,18.51305,-1.4086750000000001,0.0008500000000000001,0.0023750000000000004,0.0012,0.0021,0.0191,0.0833,18.9313,186266.38490000003,188443.56155,224.25,0.9930749999999999,0.01835,2.5e-05,0.00355,162.65750000000003,0.0165,18.362025000000003,58.25,0.0,1319.9325,160738.5,0.0,0.0,0.0,21567.68975,282.5,9107.1,9100670.998825,168351.25
128,6913,2017-06,8.0,8.0,16.0,16.09775,0.1531,0.001325,0.0063,0.0016,0.002825,0.0229,0.0315,18.5998,185550.86715,153905.75394999998,188.5,1.047675,0.019875,0.001225,0.004824999999999999,533.965,0.053500000000000006,16.851525,52.5,7.3100000000000005,1366.24,164356.75,36.5,910.6525,0.0,51125.59225,277.5,9486.7325,8078813.413600001,152699.25
129,6920,2017-06,2.0,4.0,6.0,23.711675,0.509475,0.0012000000000000001,0.002875,0.0011,0.003375,0.013,0.02,16.5335,183893.10275000002,212380.73374999998,173.5,0.710275,0.01265,0.0009,0.0021,226.94,0.0265,16.758650000000003,49.25,0.295,935.6500000000001,199793.5,62.25,1563.3275,0.0,32579.7025,285.0,8467.5675,11299927.5425,200975.75
131,6926,2017-06,9.0,11.0,20.0,17.813474999999997,-3.9763749999999995,0.000275,0.0026499999999999996,0.0008,0.00105,0.0224,0.004,19.7531,34585.31585,41852.936325,44.5,1.0536500000000002,0.025225000000000004,2.5e-05,0.00125,32.4675,0.01535,18.7517,4.0,0.0,87.1,30073.0,12.5,310.655,0.25,3940.93625,61.0,2007.5925000000002,1493466.5684250002,35741.25
133,6932,2017-06,8.0,2.0,10.0,17.8094,-1.211975,0.00065,0.0019,0.0011,0.003025,0.0185,0.0341,14.9114,65984.3803,70604.860625,74.25,0.831325,0.017675,0.0004,0.0037749999999999997,101.56,0.027025,14.746275,4.75,0.0,107.72500000000001,58908.25,30.5,767.1875,16.5,5672.4955,109.5,3574.795,2992378.777375,63626.25
134,6954,2017-06,0.0,1.0,1.0,17.735625,-0.8776250000000001,0.0009249999999999999,0.0015999999999999999,0.0016,0.0014500000000000001,0.0176,0.02,16.1006,115823.209075,123347.11847500001,150.25,0.910325,0.01815,5e-05,0.00365,191.98499999999999,0.02825,16.1005,37.25,2.315,899.785,117801.75,9.0,232.0,0.0,9018.83675,196.5,6425.1925,5710119.647349999,113695.0
135,6986,2017-06,14.0,2.0,16.0,19.741,-2.37045,0.001225,0.002925,0.0012,0.002775,0.0158,0.04,18.5701,125191.47439999999,129071.757025,132.25,0.9451749999999999,0.01725,9.999999999999999e-05,0.0026,290.105,0.048825,18.647249999999996,45.75,12.739999999999998,1204.7475,120417.75,0.0,0.0,0.0,18731.696,178.0,5944.905,6424866.97875,117159.25
136,7043,2017-06,4.0,2.0,6.0,16.33145,-1.3987500000000002,0.0014,0.002275,0.0015,0.0018,0.0187,0.035,16.8013,79792.14225,84828.98445,119.5,1.0255750000000001,0.019200000000000002,0.00019999999999999998,0.0028,239.54999999999995,0.04655,16.711475,22.25,0.2625,426.48,79772.25,4.0,101.7775,1.8375000000000001,9605.28225,145.75,4878.94,4244712.03515,79420.0
137,7045,2017-06,5.0,1.0,6.0,22.409975,-1.177075,0.00115,0.003975,0.0012,0.0022,0.0162,0.0196,17.6756,69451.325,68739.01989999998,64.5,0.7962750000000001,0.015875,0.0,0.0018,31.159999999999997,0.010349999999999998,17.73225,25.25,0.0425,538.295,63703.5,0.0,0.0,0.0,11928.689,89.75,2773.6099999999997,3113312.53575,61989.5
138,7050,2017-06,2.0,3.0,5.0,16.845525,2.8512500000000003,0.001675,0.0018000000000000002,0.0016,0.0013000000000000002,0.0303,0.02,17.318,54391.72205,63837.776525,91.5,0.959925,0.022275,0.0,0.0036499999999999996,59.3675,0.0161,16.15965,6.0,0.0,89.07249999999999,54045.0,14.5,356.61,1.495,4717.728,112.0,3536.21,2563746.922875,59471.5
139,7072,2017-06,2.0,0.0,2.0,23.480525,1.05735,0.00065,0.002675,0.0012,0.002375,0.0168,0.03,16.4692,74113.0155,74269.01805,67.5,0.713775,0.015550000000000001,0.0,0.0029249999999999996,53.385,0.01815,16.623675,18.0,0.0,394.5125,60519.0,0.0,0.0,0.0,7725.704749999999,85.5,2736.165,2936687.55575,64011.25
140,7077,2017-06,0.0,0.0,0.0,17.4535,-1.8119750000000001,0.0014000000000000002,0.002175,0.0017,0.0068000000000000005,0.0211,0.02,18.3749,156201.75587499997,149966.83185,185.5,1.0712,0.0216,0.002725,0.003975,385.5075,0.045849999999999995,18.604325,47.5,0.0,1098.29,137208.48249999998,0.0,0.0,0.0,14876.48275,233.0,7958.5625,6870197.427499999,138543.25
141,7133,2017-06,0.0,0.0,0.0,17.008325,-4.8545,0.00075,0.0015,0.0011,0.002575,0.016,0.015,16.8652,188461.056025,165924.47925,225.75,0.99255,0.020625,0.00015,0.0036,533.1675,0.04665,16.817725000000003,67.75,19.487499999999997,1768.4724999999999,179657.0,14.75,375.125,1.5,13191.8855,308.25,10752.3275,8771428.180249998,182209.0
142,7144,2017-06,11.0,4.0,15.0,19.635575,-5.701874999999999,0.0,0.00035,0.0,0.000375,0.0227,0.0142,18.226,20131.290725,14914.234425000002,17.75,0.8669250000000001,0.027475,0.0021999999999999997,0.00125,33.082499999999996,0.039175,16.963775000000002,4.0,0.0,76.85,18690.25,1.5,34.125,0.0,183.00325,23.25,807.9275,498063.73765,15798.75
143,7163,2017-06,0.0,0.0,0.0,16.13135,-2.7771749999999997,0.00055,0.00245,0.0009,0.00215,0.0173,0.02,17.335,40560.61605,35663.8715,54.75,1.0935,0.020375,0.0,0.0022500000000000003,35.745000000000005,0.015525,17.623425,17.75,0.0,362.425,40502.25,0.0,0.0,0.0,4510.45525,72.5,2188.5875,1901170.201625,35313.5
144,7199,2017-06,0.0,0.0,0.0,14.883875,-2.071625,5e-05,0.00265,0.0008,0.002025,0.0178,0.015,18.6903,28835.268425000002,34991.748275000005,37.75,1.287525,0.01905,0.0,0.003175,39.667500000000004,0.025525,19.010425,10.0,0.0,194.9075,24341.947500000002,0.0,0.0,0.0,3845.64825,47.75,1466.6325000000002,1474291.25,21796.25
145,7210,2017-06,0.0,0.0,0.0,14.392800000000001,-0.9607249999999998,0.001225,0.0013000000000000002,0.0017,0.001375,0.0222,0.0239,17.221,79181.3598,82752.02320000001,132.25,1.24745,0.024925,0.000925,0.0045,504.205,0.077625,17.898699999999998,20.0,5.3325,487.81,92808.25,10.75,266.8225,0.0,5771.63825,163.0,6153.97,4425206.14185,88312.5
146,7212,2017-06,0.0,0.0,0.0,19.142425,-1.0615,0.0016250000000000001,0.0018,0.0016,0.00235,0.0197,0.06,17.2462,92228.69995,95007.74,86.5,0.914725,0.018975,0.001575,0.00445,539.1775,0.11579999999999999,17.4199,38.0,16.215,912.1575,82956.25,9.0,224.5625,15.5625,7571.8655,133.5,4600.2825,4229780.403075,87660.25
147,7214,2017-06,2.0,1.0,3.0,21.598900000000004,3.5740499999999997,0.000725,0.0036000000000000003,0.0009,0.0021,0.0218,0.02,15.2004,27054.609275,34141.086175,27.5,0.6628750000000001,0.01495,0.0,0.00195,67.9475,0.05245,14.241600000000002,6.0,0.0,143.65,23763.5,0.0,0.0,0.0,4192.9665,33.5,1206.4225,1146865.31785,25872.75
